Date,Description,Amount,Extended Details,Appears On Your Statement As,Address,City/State,Zip Code,Country,Reference,Category,Tags
03/04/2023,AplPay TST* THE ITALPLANO               TX,58.99,"67Fq4XLnx00 9728464255
AplPay TST* THE ITALIAN JOB 300545275
PLANO
TX
Description : RESTAURANTS Price : 0.5899
9728464255",AplPay TST* THE ITALPLANO               TX,7800 WINDROSE AVE,"PLANO
TX",75024,UNITED STATES,'320230630218951036',Restaurant-Bar & Café,
03/04/2023,GOOGLE *GOOGLE STORA G.CO/HELPPAY#      CA,2.11,"A0OP8VKK    DIGITAL GOODS: APPS
GOOGLE *GOOGLE STORAGE
G.CO/HELPPAY#
CA
DIGITAL GOODS: APPS",GOOGLE *GOOGLE STORA G.CO/HELPPAY#      CA,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230650265039089',Business Services-Internet Services,
03/04/2023,"MIXPANEL, INC.      SAN FRANCISCO       CA",38.16,"NT_NSYVEWQ4 9492326176
MIXPANEL, INC.
SAN FRANCISCO
CA
9492326176","MIXPANEL, INC.      SAN FRANCISCO       CA","ONE FRONT ST
FLOOR 28","SAN FRANCISCO
CA",94111,UNITED STATES,'320230630215008443',Merchandise & Supplies-Computer Supplies,
03/04/2023,SALAD AND GO #1436 0ALLEN               TX,20.85,"00023011    206-498-1695
SALAD AND GO #1436 0000
ALLEN
TX
Description : FAST FOOD RESTAURAN Price : 0.00
206-498-1695",SALAD AND GO #1436 0ALLEN               TX,2021 WEST MCDERMOTT DR,"ALLEN
TX",75013,UNITED STATES,'320230640247644187',Restaurant-Bar & Café,
03/03/2023,AMAZON MARKEPLACE NA PA,273.48,"3KJDTNIZO3L BOOK STORES
AMAZON MARKETPLACE NA PA
AMZN.COM/BILL
WA
BOOK STORES",AMAZON MARKETPLACE NAMZN.COM/BILL       WA,410 TERRY AVE N,"SEATTLE
WA",98109,UNITED STATES,'320230630213944174',Merchandise & Supplies-Internet Purchase,
03/03/2023,PAYPAL *GITHUB INC  4154486673          CA,4.00,"10116378462 4154486673
PAYPAL *GITHUB INC
4154486673
CA
Description : SOFTWARE Price : 0.00
4154486673",PAYPAL *GITHUB INC  4154486673          CA,88 COLIN P KELLY JR,"SAN FRANCISCO
CA",94107,UNITED STATES,'320230630225044637',Merchandise & Supplies-Computer Supplies,
03/03/2023,THE HOME DEPOT #0527PLANO               TX,12.96,"03030052747 800-654-0688
THE HOME DEPOT #0527
PLANO
TX
800-654-0688",THE HOME DEPOT #0527PLANO               TX,4600 STATE HWY 121,"PLANO
TX",75024,UNITED STATES,'320230630214086517',Merchandise & Supplies-Hardware Supplies,
03/03/2023,TWILIO SENDGRID     SAN FRANCISCO       CA,19.95,"NT_NSVWUKLN +18778894546
TWILIO SENDGRID
SAN FRANCISCO
CA
+18778894546",TWILIO SENDGRID     SAN FRANCISCO       CA,101 SPEAR ST,"SAN FRANCISCO
CA",94105,UNITED STATES,'320230620192051926',Merchandise & Supplies-Computer Supplies,
03/02/2023,GODADDY.COM         480-505-8855        AZ,21.17,"2491033731 GODADDY.COM
ORG Domain Name Renewal - 1 Year recur
GODADDY.COM
480-505-8855
AZ
ORG Domain Name Renewal - 1 Year recur
GODADDY.COM",GODADDY.COM         480-505-8855        AZ,2155 EAST GODADDY WAY,"TEMPE
AZ",85284,UNITED STATES,'320230620193517274',Other-Miscellaneous,
03/02/2023,PAYPAL *WSJ/BARRON  6095140870          NY,8.00,"10116288378 6095140870
PAYPAL *WSJ/BARRON
6095140870
NY
Description : DIGITAL APPLICATION Price : 0.00
6095140870",PAYPAL *WSJ/BARRON  6095140870          NY,1211 AVE OF THE AMERICAS FL 5,"NEW YORK
NY",10036,UNITED STATES,'320230620198632307',Merchandise & Supplies-Internet Purchase,
03/02/2023,TWILIO INC          SAN FRANCISCO       CA,10.02,"NT_NSXA5435 +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230630215181904',Merchandise & Supplies-Internet Purchase,
03/01/2023,ARAMARK CAPITAL ONE PLANO               TX,6.05,"042960282   623-466-2758
ARAMARK CAPITAL ONE PLANO B4 C ARAMARK
PLANO
TX
623-466-2758",ARAMARK CAPITAL ONE PLANO               TX,7933 PRESTON RD,"PLANO
TX",75024,UNITED STATES,'320230610173265358',Business Services-Other Services,
03/01/2023,ARAMARK CAPITAL ONE PLANO               TX,7.10,"042960284   623-466-2758
ARAMARK CAPITAL ONE PLANO B4 C ARAMARK
PLANO
TX
623-466-2758",ARAMARK CAPITAL ONE PLANO               TX,7933 PRESTON RD,"PLANO
TX",75024,UNITED STATES,'320230610173268105',Business Services-Other Services,
03/01/2023,ARAMARK CAPITAL ONE PLANO               TX,7.10,"042960285   623-466-2758
ARAMARK CAPITAL ONE PLANO B4 C ARAMARK
PLANO
TX
623-466-2758",ARAMARK CAPITAL ONE PLANO               TX,7933 PRESTON RD,"PLANO
TX",75024,UNITED STATES,'320230610173269478',Business Services-Other Services,
03/01/2023,GODADDY.COM         480-505-8855        AZ,19.99,"2489833377 0000000000000002485284
GODADDY.COM
480-505-8855
AZ
0000000000000002485284",GODADDY.COM         480-505-8855        AZ,2155 EAST GODADDY WAY,"TEMPE
AZ",85284,UNITED STATES,'320230610173294218',Other-Miscellaneous,
03/01/2023,GOOGLE *CLOUD L7PJRVCC@GOOGLE.COM       CA,305.51,"A0OND7QS    COMPUTER PROGRAMMING
GOOGLE *CLOUD L7PJRV
CC@GOOGLE.COM
CA
COMPUTER PROGRAMMING",GOOGLE *CLOUD L7PJRVCC@GOOGLE.COM       CA,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230600137325627',Business Services-Advertising Services,
03/01/2023,GOOGLE*GSUITE 1MARK.CC GOOGLE.COM,57.24,"A0138170923 BUSINESS SERVICE
GOOGLE*GSUITE 1MARK.WORK GOOGLE INC
CC GOOGLE.COM
BUSINESS SERVICE",GOOGLE*GSUITE 1MARK.CC GOOGLE.COM,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230610179299733',Business Services-Advertising Services,
03/01/2023,GOOGLE*GSUITE BRKCONCC GOOGLE.COM,12.72,"A7870409074 BUSINESS SERVICE
GOOGLE*GSUITE BRKCONCEPTS.COM GOOGLE I
CC GOOGLE.COM
BUSINESS SERVICE",GOOGLE*GSUITE BRKCONCC GOOGLE.COM,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230610177606340',Business Services-Advertising Services,
03/01/2023,GOOGLE*GSUITE FROSTSCC GOOGLE.COM,25.44,"A1477954709 COMPUTER NETWORK/INFO
GOOGLE*GSUITE FROSTSQUARE.COM GOOGLE I
CC GOOGLE.COM
COMPUTER NETWORK/INFO",GOOGLE*GSUITE FROSTSCC GOOGLE.COM,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230610177638313',Business Services-Advertising Services,
03/01/2023,TWILIO INC          SAN FRANCISCO       CA,10.06,"NT_NSDNHD7X +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230610161934288',Merchandise & Supplies-Internet Purchase,
02/28/2023,H-E-B #790 000000000PLANO               TX,52.52,"000126221   9999999999
H-E-B #790 000000000281481
PLANO
TX
9999999999",H-E-B #790 000000000PLANO               TX,"SUITE 100
6001 PRESTON ROAD","PLANO
TX",75093,UNITED STATES,'320230600137046777',Merchandise & Supplies-Groceries,
02/28/2023,SLACK TFJ24LW3D     SAN FRANCISCO       CA,9.28,"NT_NRKIPHQV +14155799153
SLACK TFJ24LW3D
SAN FRANCISCO
CA
+14155799153",SLACK TFJ24LW3D     SAN FRANCISCO       CA,"155 5TH ST
6TH FLOOR","SAN FRANCISCO
CA",94103,UNITED STATES,'320230590121500156',Merchandise & Supplies-Computer Supplies,
02/27/2023,GUM.CO/CC* JSREPORT SAN FRANCISCO       CA,29.95,"NT_NQWL4JWW +16502043486
GUM.CO/CC* JSREPORT S.
SAN FRANCISCO
CA
+16502043486",GUM.CO/CC* JSREPORT SAN FRANCISCO       CA,"548 MARKET ST
PMB 41309","SAN FRANCISCO
CA",94104,UNITED STATES,'320230580103643237',Merchandise & Supplies-General Retail,
02/27/2023,PANERA BREAD #606163PLANO               TX,6.04,"801464     873723095        75024
PANERA BREAD #606163
PLANO
TX
873723095        75024",PANERA BREAD #606163PLANO               TX,6300 TENNYSON PKWY,"PLANO
TX",75024,UNITED STATES,'320230590127522123',Restaurant-Bar & Café,
02/27/2023,PAYPAL *ZOOMVIDEOCO 8887999666          CA,15.89,"10116034182 8887999666
PAYPAL *ZOOMVIDEOCO
8887999666
CA
Description : COMPUTER AND DATA P Price : 0.00
8887999666",PAYPAL *ZOOMVIDEOCO 8887999666          CA,"55 ALMADEN BLVD
6TH FLOOR","SAN JOSE
CA",95113,UNITED STATES,'320230590127927778',Business Services-Employment Agencies,
02/25/2023,AplPay JASON'S DELI ALLEN               TX,42.04,"022781      972-727-3440
AplPay JASON'S DELI
ALLEN
TX
Description : FOOD/BEVERAGE Price : 0.00
972-727-3440",AplPay JASON'S DELI ALLEN               TX,906 WEST MCDERMOTT DR STE 100,"ALLEN
TX",75013,UNITED STATES,'320230570077330844',Restaurant-Bar & Café,
02/25/2023,INTUIT *TURBOTAX    800-446-8848        CA,42.40,"17110T16773 CL.INTUIT.COM
INTUIT *TURBOTAX
800-446-8848
CA
CL.INTUIT.COM",INTUIT *TURBOTAX    800-446-8848        CA,7535 TORREY SANTA FE RD,"SAN DIEGO
CA",92129-5704,UNITED STATES,'320230570080326725',Merchandise & Supplies-Computer Supplies,
02/24/2023,AplPay GLF*WATTERS CALLEN               TX,24.00,"99999993055 2145094653
AplPay GLF*WATTERS CREEK GOLF 000000123
ALLEN
TX
2145094653",AplPay GLF*WATTERS CALLEN               TX,305 CENTURY PKWY,"ALLEN
TX",75013-8042,UNITED STATES,'320230560065225418',Entertainment-Associations,
02/24/2023,AplPay PANERA BREAD PLANO               TX,27.57,"869377     872683010        75024
AplPay PANERA BREAD #606163
PLANO
TX
872683010        75024",AplPay PANERA BREAD PLANO               TX,6300 TENNYSON PKWY,"PLANO
TX",75024,UNITED STATES,'320230560055613745',Restaurant-Bar & Café,
02/24/2023,AplPay RACETRAC614  PLANO               TX,12.18,"043343056   000-0000000
AplPay RACETRAC614   006148 97400006148
PLANO
TX
Description : MERCHANDISE Price : 0.1218
000-0000000",AplPay RACETRAC614  PLANO               TX,125 LEGACY DR,"PLANO
TX",75025,UNITED STATES,'320230560047120506',Transportation-Fuel,
02/23/2023,H-E-B #790 000000000PLANO               TX,216.25,"000754627   9999999999
H-E-B #790 000000000281481
PLANO
TX
9999999999",H-E-B #790 000000000PLANO               TX,"SUITE 100
6001 PRESTON ROAD","PLANO
TX",75093,UNITED STATES,'320230550024873427',Merchandise & Supplies-Groceries,
02/22/2023,AplPay PY *ONSITE NEBALTIMORE           MD,6.34,"99999993054 4102553363
AplPay PY *ONSITE NEWS 000000131
BALTIMORE
MD
4102553363",AplPay PY *ONSITE NEBALTIMORE           MD,12605 PLEASANT PROSPECT RD,"BOWIE
MD",20721-2522,UNITED STATES,'320230540008144544',Merchandise & Supplies-Groceries,
02/22/2023,TWILIO INC          SAN FRANCISCO       CA,10.46,"NT_NPNIGBQX +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230550024558328',Merchandise & Supplies-Internet Purchase,
02/21/2023,MOBILE PAYMENT - THANK YOU,-125.15,MOBILE PAYMENT - THANK YOU,MOBILE PAYMENT - THANK YOU,,,,,'320230520955572367',,
02/21/2023,TARGET              MECHANICSBURG       PA,99.17,"001760031   612-3044357
TARGET
MECHANICSBURG
PA
Description : SEE INVOICE Price : 0.9917
612-3044357",TARGET              MECHANICSBURG       PA,6416 CARLISLE PIKE STE 1900,"MECHANICSBURG
PA",17050,UNITED STATES,'320230520961155342',Merchandise & Supplies-Wholesale Stores,
02/21/2023,TWILIO INC          SAN FRANCISCO       CA,10.11,"NT_NPDPUNB7 +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230530981014224',Merchandise & Supplies-Internet Purchase,
02/20/2023,AplPay SHEETZ 2638  CARLISLE            PA,29.28,"000329024   814-2391353
AplPay SHEETZ 2638   026385 49800026385
CARLISLE
PA
Description : FUEL Price : 0.2928
814-2391353",AplPay SHEETZ 2638  CARLISLE            PA,1720 HARRISBURG PIKE,"CARLISLE
PA",17015,UNITED STATES,'320230520956381273',Transportation-Fuel,
02/20/2023,BT*A MEDIUM CORPORATSAN FRANCISCO       CA,5.00,"RNVG5XW4    4155085008
BT*A MEDIUM CORPORATION
SAN FRANCISCO
CA
4155085008",BT*A MEDIUM CORPORATSAN FRANCISCO       CA,799 MARKET ST,"SAN FRANCISCO
CA",94103,UNITED STATES,'320230510940379059',Other-Miscellaneous,
02/20/2023,LOWE'S              CARLISLE            PA,32.82,"INV # 39736 717-258-7700
LOWE'S
CARLISLE
PA
717-258-7700",LOWE'S              CARLISLE            PA,850 EAST HIGH ST,"CARLISLE
PA",17013,UNITED STATES,'320230510936134908',Merchandise & Supplies-Hardware Supplies,
02/18/2023,BED BATH & BEYOND   MECHANICSBURG       PA,66.16,"3866        MISC HOME FURNISHINGS
BED BATH & BEYOND
MECHANICSBURG
PA
Description : BED/BATH/LINEN Price : 0.00
MISC HOME FURNISHINGS",BED BATH & BEYOND   MECHANICSBURG       PA,6416 CARLISLE PIKE STE 2500,"MECHANICSBURG
PA",17050,UNITED STATES,'320230500924681178',Merchandise & Supplies-Furnishing,
02/18/2023,GOOGLE *GOOGLE STORA G.CO/HELPPAY#      CA,2.11,"A0OI37OG    DIGITAL GOODS: APPS
GOOGLE *GOOGLE STORAGE
G.CO/HELPPAY#
CA
DIGITAL GOODS: APPS",GOOGLE *GOOGLE STORA G.CO/HELPPAY#      CA,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230500913087975',Business Services-Internet Services,
02/18/2023,MOBILE PAYMENT - THANK YOU,-228.74,MOBILE PAYMENT - THANK YOU,MOBILE PAYMENT - THANK YOU,,,,,'320230490889919283',,
02/18/2023,PAYPAL *PADDLE.NET  07715649231         GB,9.00,"10115402587 07715649231
PAYPAL *PADDLE.NET
07715649231
GB
Description : GENERAL Price : 0.00
07715649231",PAYPAL *PADDLE.NET  07715649231         GB,.,"San Jose
CA",95131,UNITED STATES,'320230500922546184',Business Services-Internet Services,
02/16/2023,TWILIO INC          SAN FRANCISCO       CA,10.06,"NT_NNICRWLW +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230490891812201',Merchandise & Supplies-Internet Purchase,
02/15/2023,AMAZON MARKEPLACE NA PA,43.29,"3X2H1AN1L2N BOOK STORES
AMAZON MARKETPLACE NA PA
AMZN.COM/BILL
WA
BOOK STORES",AMAZON MARKETPLACE NAMZN.COM/BILL       WA,410 TERRY AVE N,"SEATTLE
WA",98109,UNITED STATES,'320230470860336857',Merchandise & Supplies-Internet Purchase,
02/13/2023,BRITBOX             NEW YORK            NY,2.11,"######HQzes CABLE & PAY TV
BRITBOX
NEW YORK
NY
CABLE & PAY TV",BRITBOX             NEW YORK            NY,"5TH FLOOR
1120 AVE OF THE AMERICAS","NEW YORK
NY",10036,UNITED STATES,'320230450816818535',Other-Miscellaneous,
02/13/2023,TWILIO INC          SAN FRANCISCO       CA,10.04,"NT_NMDNZTAA +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230450799851805',Merchandise & Supplies-Internet Purchase,
02/11/2023,SLACK T020G8G849M   SAN FRANCISCO       CA,18.55,"NT_NKXECQ7L +14155799153
SLACK T020G8G849M
SAN FRANCISCO
CA
+14155799153",SLACK T020G8G849M   SAN FRANCISCO       CA,"155 5TH ST
6TH FLOOR","SAN FRANCISCO
CA",94103,UNITED STATES,'320230420742332323',Merchandise & Supplies-Computer Supplies,
02/10/2023,AplPay SHEETZ       CLEARFIELD          PA,26.05,"000722509   000-0000000
AplPay SHEETZ
CLEARFIELD
PA
Description : FUEL Price : 0.2605
000-0000000",AplPay SHEETZ       CLEARFIELD          PA,14259 CLEARFIELD SHAWVILLE HWY,"CLEARFIELD
PA",16830,UNITED STATES,'320230430772405811',Transportation-Fuel,
02/10/2023,AplPay SHEETZ 0252  CLEARFIELD          PA,4.23,"000725956   000-0000000
AplPay SHEETZ 0252   002527 49800002527
CLEARFIELD
PA
Description : MERCHANDISE Price : 0.0423
000-0000000",AplPay SHEETZ 0252  CLEARFIELD          PA,14259 CLEARFIELD SHAWVILLE HWY,"CLEARFIELD
PA",16830,UNITED STATES,'320230430772409480',Merchandise & Supplies-Groceries,
02/10/2023,REMOTEPC  818-275-59CALABASAS           CA,39.50,"NT_NKD9HIRF +18182755909
REMOTEPC  818-275-5909
CALABASAS
CA
+18182755909",REMOTEPC  818-275-59CALABASAS           CA,"26115 MUREAU RD
SUITE A","CALABASAS
CA",91302,UNITED STATES,'320230410716075975',Merchandise & Supplies-Computer Supplies,
02/09/2023,AplPay SHEETZ       MIFFLINTOWN         PA,49.44,"000702865   000-0000000
AplPay SHEETZ
MIFFLINTOWN
PA
Description : FUEL Price : 0.4944
000-0000000",AplPay SHEETZ       MIFFLINTOWN         PA,HC 63 BOX 64,"MIFFLINTOWN
PA",17059-9013,UNITED STATES,'320230410729836458',Transportation-Fuel,
02/09/2023,AplPay SHEETZ 0193  MIFFLINTOWN         PA,5.49,"000706006   000-0000000
AplPay SHEETZ 0193   001933 49800001933
MIFFLINTOWN
PA
Description : MERCHANDISE Price : 0.0549
000-0000000",AplPay SHEETZ 0193  MIFFLINTOWN         PA,HC 63 BOX 64,"MIFFLINTOWN
PA",17059,UNITED STATES,'320230410730688075',Merchandise & Supplies-Groceries,
02/08/2023,MOBILE PAYMENT - THANK YOU,-1207.53,MOBILE PAYMENT - THANK YOU,MOBILE PAYMENT - THANK YOU,,,,,'320230390665650055',,
02/08/2023,TWILIO INC          SAN FRANCISCO       CA,10.00,"NT_NKITGFNH +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230410712160959',Merchandise & Supplies-Internet Purchase,
02/07/2023,TWILIO INC          SAN FRANCISCO       CA,10.03,"NT_NKLTIQPR +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230400689786925',Merchandise & Supplies-Internet Purchase,
02/06/2023,GRASSHOPPER.COM     LOGMEIN.COM         MA,28.02,"95283208TDN ONLINE SERVI
GRASSHOPPER.COM
LOGMEIN.COM
MA
ONLINE SERVI",GRASSHOPPER.COM     LOGMEIN.COM         MA,320 SUMMER ST,"BOSTON
MA",02210,UNITED STATES,'320230370640767406',Merchandise & Supplies-Internet Purchase,
02/06/2023,TWILIO INC          SAN FRANCISCO       CA,10.01,"NT_NJYQLIO3 +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230390667896733',Merchandise & Supplies-Internet Purchase,
02/06/2023,TWILIO SENDGRID     SAN FRANCISCO       CA,19.95,"NT_NJ6MCRXA +18778894546
TWILIO SENDGRID
SAN FRANCISCO
CA
+18778894546",TWILIO SENDGRID     SAN FRANCISCO       CA,101 SPEAR ST,"SAN FRANCISCO
CA",94105,UNITED STATES,'320230370627087429',Merchandise & Supplies-Computer Supplies,
02/05/2023,AMAZON MARKEPLACE NA PA,137.79,"40J2IJ0IXOM BOOK STORES
AMAZON MARKETPLACE NA PA
AMZN.COM/BILL
WA
BOOK STORES",AMAZON MARKETPLACE NAMZN.COM/BILL       WA,410 TERRY AVE N,"SEATTLE
WA",98109,UNITED STATES,'320230370624415631',Merchandise & Supplies-Internet Purchase,
02/05/2023,GOOGLE*GOOGLE STORAG G.CO HELPPAY#,2.11,"A6123814869 DIGITAL GOODS: GAMES
GOOGLE*GOOGLE STORAGE GOOGLE PAYMENT
G.CO HELPPAY#
DIGITAL GOODS: GAMES",GOOGLE*GOOGLE STORAG G.CO HELPPAY#,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230380657215261',Business Services-Internet Services,
02/04/2023,CVS PHARMACY        MECHANICSBURG       PA,69.75,"10142021    8007467287
CVS PHARMACY
MECHANICSBURG
PA
Description : PHARMACIES Price : 0.6975
8007467287",CVS PHARMACY        MECHANICSBURG       PA,6706 CARLISLE PIKE,"MECHANICSBURG
PA",17050-1711,UNITED STATES,'320230360610214385',Merchandise & Supplies-Pharmacies,
02/04/2023,"MIXPANEL, INC.      SAN FRANCISCO       CA",38.16,"NT_NITVB98N 9492326176
MIXPANEL, INC.
SAN FRANCISCO
CA
9492326176","MIXPANEL, INC.      SAN FRANCISCO       CA","ONE FRONT ST
FLOOR 28","SAN FRANCISCO
CA",94111,UNITED STATES,'320230350580082342',Merchandise & Supplies-Computer Supplies,
02/04/2023,ONE GOOD WOMAN 00000CAMP HILL           PA,81.15,"99999993036 7179758101
ONE GOOD WOMAN 000000001
CAMP HILL
PA
7179758101",ONE GOOD WOMAN 00000CAMP HILL           PA,"1801 MARKET ST
STE 206","CAMP HILL
PA",17011-4803,UNITED STATES,'320230360604901019',Merchandise & Supplies-Groceries,
02/03/2023,PAYPAL *GITHUB INC  4154486673          CA,4.00,"10114295400 4154486673
PAYPAL *GITHUB INC
4154486673
CA
Description : SOFTWARE Price : 0.00
4154486673",PAYPAL *GITHUB INC  4154486673          CA,88 COLIN P KELLY JR,"SAN FRANCISCO
CA",94107,UNITED STATES,'320230350596645864',Merchandise & Supplies-Computer Supplies,
02/02/2023,PAYPAL *WSJ/BARRON  6095140870          NY,8.00,"10114244368 6095140870
PAYPAL *WSJ/BARRON
6095140870
NY
Description : DIGITAL APPLICATION Price : 0.00
6095140870",PAYPAL *WSJ/BARRON  6095140870          NY,1211 AVE OF THE AMERICAS FL 5,"NEW YORK
NY",10036,UNITED STATES,'320230340570050742',Merchandise & Supplies-Internet Purchase,
02/02/2023,TWILIO INC          SAN FRANCISCO       CA,10.82,"NT_NHSFU5CM +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230350582451190',Merchandise & Supplies-Internet Purchase,
02/01/2023,GOOGLE*CLOUD 3VXDWW MOUNTAIN VIEW       CA,333.20,"A5981154658 ADVERTISING SERVICE
GOOGLE*CLOUD 3VXDWW
MOUNTAIN VIEW
CA
ADVERTISING SERVICE",GOOGLE*CLOUD 3VXDWW MOUNTAIN VIEW       CA,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230320511713993',Business Services-Advertising Services,
02/01/2023,GOOGLE*GSUITE BRKCONCC GOOGLE.COM,12.72,"A7727236405 DIGITAL GOODS: APPS
GOOGLE*GSUITE BRKCONCEPTS.COM GOOGLE I
CC GOOGLE.COM
DIGITAL GOODS: APPS",GOOGLE*GSUITE BRKCONCC GOOGLE.COM,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230330545152049',Business Services-Advertising Services,
02/01/2023,GOOGLE*GSUITE FROSTSCC GOOGLE.COM,25.44,"A4303068266 COMPUTER PROGRAMMING
GOOGLE*GSUITE FROSTSQUARE.COM GOOGLE I
CC GOOGLE.COM
COMPUTER PROGRAMMING",GOOGLE*GSUITE FROSTSCC GOOGLE.COM,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230330547227490',Business Services-Advertising Services,
02/01/2023,GOOGLE*GSUITE_1MARK.MOUNTAIN VIEW       CA,57.24,"A5980545402 ADVERTISING SERVICE
GOOGLE*GSUITE_1MARK.WORK
MOUNTAIN VIEW
CA
ADVERTISING SERVICE",GOOGLE*GSUITE_1MARK.MOUNTAIN VIEW       CA,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230320516604043',Business Services-Advertising Services,
02/01/2023,TWILIO INC          SAN FRANCISCO       CA,10.01,"NT_NHLZRLZS +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230340556637170',Merchandise & Supplies-Internet Purchase,
01/30/2023,LOWE'S              MECHANICSBURG       PA,13.59,"INV # 87158 717-610-9230
LOWE'S
MECHANICSBURG
PA
717-610-9230",LOWE'S              MECHANICSBURG       PA,5500 CARLISLE PIKE,"MECHANICSBURG
PA",17050,UNITED STATES,'320230300481130548',Merchandise & Supplies-Hardware Supplies,
01/28/2023,SLACK TFJ24LW3D     SAN FRANCISCO       CA,9.28,"NT_NFIFGXRJ +14155799153
SLACK TFJ24LW3D
SAN FRANCISCO
CA
+14155799153",SLACK TFJ24LW3D     SAN FRANCISCO       CA,"155 5TH ST
6TH FLOOR","SAN FRANCISCO
CA",94103,UNITED STATES,'320230280419061738',Merchandise & Supplies-Computer Supplies,
01/27/2023,GUM.CO/CC* JSREPORT SAN FRANCISCO       CA,29.95,"NT_NFHTL6SH +16502043486
GUM.CO/CC* JSREPORT S.
SAN FRANCISCO
CA
+16502043486",GUM.CO/CC* JSREPORT SAN FRANCISCO       CA,"548 MARKET ST
PMB 41309","SAN FRANCISCO
CA",94104,UNITED STATES,'320230270394272354',Merchandise & Supplies-General Retail,
01/27/2023,PAYPAL *ZOOMVIDEOCO 8887999666          CA,15.89,"10113803487 8887999666
PAYPAL *ZOOMVIDEOCO
8887999666
CA
Description : COMPUTER AND DATA P Price : 0.00
8887999666",PAYPAL *ZOOMVIDEOCO 8887999666          CA,"55 ALMADEN BLVD
6TH FLOOR","SAN JOSE
CA",95113,UNITED STATES,'320230290446494388',Business Services-Employment Agencies,
01/27/2023,TWILIO INC          SAN FRANCISCO       CA,10.03,"NT_NFT6NY84 +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230280414999023',Merchandise & Supplies-Internet Purchase,
01/26/2023,AMAZON MARKEPLACE NA PA,27.54,"5RXOPNHXS1Y BOOK STORES
AMAZON MARKETPLACE NA PA
AMZN.COM/BILL
WA
BOOK STORES",AMAZON MARKETPLACE NAMZN.COM/BILL       WA,410 TERRY AVE N,"SEATTLE
WA",98109,UNITED STATES,'320230280424477129',Merchandise & Supplies-Internet Purchase,
